stype,tic,gvkey,sic,snms,sales,fyear
BUSSEG,NGAS,012821,1311,Oil and Gas Development,8.405,2002.0
BUSSEG,NGAS,012821,1311,Corporate,0.0,2002.0
BUSSEG,NGAS,012821,1311,Oil & Gas Development,8.405,2002.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,27.444,2003.0
BUSSEG,NGAS,012821,1311,Corporate,0.0,2003.0
BUSSEG,NGAS,012821,1311,Oil & Gas Development,27.444,2003.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,47.98,2004.0
BUSSEG,NGAS,012821,1311,Corporate,0.0,2004.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,62.228,2005.0
BUSSEG,NGAS,012821,1311,Corporate,0.0,2005.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,79.82,2006.0
BUSSEG,NGAS,012821,1311,Corporate,0.0,2006.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,70.203,2007.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,84.407,2008.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,57.824,2009.0
BUSSEG,NGAS,012821,1311,Oil and Gas Development,50.82,2010.0
BUSSEG,4446B,012923,1311,OIL & GAS,,1985.0
BUSSEG,STTX,012990,1311,Oil and Natural Gas,0.959,2012.0
BUSSEG,STTX,012990,1311,Oil and Natural Gas,0.847,2013.0
BUSSEG,STTX,012990,1311,Oil and Natural Gas,1.094,2014.0
BUSSEG,GASE,012995,1311,Natural Gas Properties,0.349,2013.0
BUSSEG,ONDOF,013037,1311,Oil and Gas,159.379,2011.0
BUSSEG,ONDOF,013037,1311,Oil and Gas,133.708,2012.0
BUSSEG,ONDOF,013037,1311,Oil and Gas,127.211,2013.0
BUSSEG,ONDOF,013037,1311,Oil and Gas,421.422,2014.0
BUSSEG,ONDOF,013037,1311,Oil and Gas,454.965,2015.0
BUSSEG,CPS.2,013080,1311,ONSHORE OIL & GAS,6.853,1986.0
BUSSEG,CPS.2,013080,1311,ONSHORE OIL & GAS,6.693,1987.0
BUSSEG,CPS.2,013080,1311,ONSHORE OIL & GAS,6.106,1988.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,1481.0,1986.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,1492.0,1987.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,1059.0,1988.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,1129.0,1989.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,1282.0,1990.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,937.0,1991.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,791.0,1992.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,693.0,1993.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,618.0,1994.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,565.0,1995.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,700.0,1996.0
BUSSEG,SLP.1,013115,1311,OIL & GAS - ON & OFFSHORE,738.0,1997.0
BUSSEG,SLP.1,013115,1311,ONSHORE OPERATIONS,283.0,1998.0
BUSSEG,SLP.1,013115,1311,OFFSHORE OPERATIONS,218.0,1998.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,621.5,1986.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,668.9,1987.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,612.9,1988.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,674.8,1989.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,912.6,1990.0
BUSSEG,UXC,013116,1311,ON & OFFSHORE OIL & GAS,840.8,1991.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,100.79,1986.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,112.736,1987.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,119.072,1988.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,115.752,1989.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,111.767,1990.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,104.696,1991.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,95.871,1992.0
BUSSEG,DSP.1,013130,1311,OFFSHORE OIL & GAS,87.069,1993.0
BUSSEG,FMP.1,013131,1311,ON & OFFSHORE OIL & GAS,141.291,1986.0
BUSSEG,FMP.1,013131,1311,ON & OFFSHORE OIL & GAS,147.919,1987.0
BUSSEG,FMP.1,013131,1311,ON & OFFSHORE OIL & GAS,233.689,1988.0
BUSSEG,FMP.1,013131,1311,ON & OFFSHORE OIL & GAS,254.835,1989.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,,1986.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,3.865,1987.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,2.024,1988.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,1.333,1989.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,0.992,1990.0
BUSSEG,6201B,013132,1311,OIL AND GAS - ONSHORE,0.243,1991.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,109.8,1986.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,131.2,1987.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,126.7,1988.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,127.4,1989.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,136.3,1990.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,126.6,1991.0
BUSSEG,SFP.,013147,1311,OIL & GAS-ON & OFFSHORE,109.9,1992.0
BUSSEG,EDP.,013157,1311,OIL & GAS ONSHORE,23.715,1986.0
BUSSEG,EDP.,013157,1311,OIL & GAS ONSHORE,47.28,1987.0
BUSSEG,EDP.,013157,1311,OIL & GAS ONSHORE,52.019,1988.0
BUSSEG,EDP.,013157,1311,OIL & GAS ONSHORE,65.993,1989.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,228.034,1986.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,224.98,1987.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,228.521,1988.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,222.17,1989.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,202.035,1990.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,174.49,1991.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,165.908,1992.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,184.992,1993.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,175.102,1994.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,220.851,1995.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,330.441,1996.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,314.213,1997.0
BUSSEG,EEX.1,013158,1311,ON & OFFSHORE OIL & GAS EXPL,219.052,1998.0
OPSEG,EEX.1,013158,1311,Deepwater Operations,0.0,1999.0
OPSEG,EEX.1,013158,1311,Deepwater FPS/Pipelines,0.0,1999.0
OPSEG,EEX.1,013158,1311,Onshore,116.118,1999.0
OPSEG,EEX.1,013158,1311,International,54.601,1999.0
OPSEG,EEX.1,013158,1311,Other,6.655,1999.0
OPSEG,EEX.1,013158,1311,Deepwater operations,0.0,1999.0
OPSEG,EEX.1,013158,1311,Onshore/Shelf,116.118,1999.0
OPSEG,EEX.1,013158,1311,Deepwater Operations,0.0,2000.0
OPSEG,EEX.1,013158,1311,Deepwater FPS/Pipelines,0.0,2000.0
OPSEG,EEX.1,013158,1311,Onshore,220.621,2000.0
OPSEG,EEX.1,013158,1311,International,53.958,2000.0
OPSEG,EEX.1,013158,1311,Other,-12.167,2000.0
OPSEG,EEX.1,013158,1311,Deepwater operations,0.0,2000.0
OPSEG,EEX.1,013158,1311,Onshore/Shelf,220.621,2000.0
OPSEG,EEX.1,013158,1311,Deepwater Operations,0.0,2001.0
OPSEG,EEX.1,013158,1311,Deepwater FPS/Pipelines,0.0,2001.0
OPSEG,EEX.1,013158,1311,Onshore,151.976,2001.0
OPSEG,EEX.1,013158,1311,International,49.36,2001.0
OPSEG,EEX.1,013158,1311,Other,5.548,2001.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.0,1986.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.556,1987.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.674,1988.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.52,1989.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.566,1990.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.484,1991.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.109,1992.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.097,1993.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.495,1994.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,1.116,1995.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,2.019,1996.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,2.301,1997.0
BUSSEG,FORLQ,013183,1311,Refining and Transportation,9.704,1998.0
BUSSEG,FORLQ,013183,1311,OIL & GAS - ONSHORE,0.838,1998.0
BUSSEG,FORLQ,013183,1311,REFINING & TRANSPORTATION,9.704,1998.0
BUSSEG,FORLQ,013183,1311,Refining and Transportation,0.0,1999.0
BUSSEG,FORLQ,013183,1311,Oil Exploration,0.279,2000.0
BUSSEG,FORLQ,013183,1311,Oil Exploration,0.115,2001.0
BUSSEG,FORLQ,013183,1311,Oil Exploration,0.0,2002.0
BUSSEG,FORLQ,013183,1311,Oil Exploration,0.0,2003.0
BUSSEG,COLZQ,013191,1311,OIL & GAS-ONSHORE,3.087,1986.0
BUSSEG,COLZQ,013191,1311,OIL & GAS-ONSHORE,2.381,1987.0
BUSSEG,COLZQ,013191,1311,OIL & GAS-ONSHORE,1.341,1988.0
BUSSEG,COLZQ,013191,1311,OIL & GAS-ONSHORE,1.9,1989.0
BUSSEG,COLZQ,013191,1311,OIL & GAS-ONSHORE,2.347,1990.0
BUSSEG,5791B,013280,1311,OIL & GAS ONSHORE,2.069,1986.0
BUSSEG,5791B,013280,1311,OIL & GAS ONSHORE,5.181,1987.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,59.05,1985.0
BUSSEG,BRY,013431,1311,,,1986.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,56.627,1987.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,39.465,1988.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,41.838,1989.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,68.48,1990.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,77.388,1991.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,105.743,1992.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,66.773,1993.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,39.538,1994.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,45.785,1995.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,55.264,1996.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,67.172,1997.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,39.858,1998.0
BUSSEG,BRY,013431,1311,OIL & GAS - ONSHORE,39.858,1998.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,66.615,1999.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,171.566,2000.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,136.063,2001.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,130.853,2002.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,180.048,2003.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,274.52,2004.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,404.921,2005.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,483.429,2006.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,523.019,2007.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,797.252,2008.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,565.562,2009.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,676.51,2010.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,919.558,2011.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,974.832,2012.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,410.991,2016.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,412.387,2017.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,586.557,2018.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,559.405,2019.0
BUSSEG,BRY,013431,1311,Oil & Gas - Onshore,523.833,2020.0
BUSSEG,BRY,013431,1311,E&P,665.509,2021.0
BUSSEG,BRY,013431,1311,Well Servicing and Abandonment,35.84,2021.0
BUSSEG,BRY,013431,1311,Corporate/Eliminations,,2021.0
BUSSEG,BRY,013431,1311,Development & Production,665.509,2021.0
BUSSEG,BRY,013431,1311,E&P,736.941,2022.0
BUSSEG,BRY,013431,1311,Well Servicing and Abandonment,181.4,2022.0
BUSSEG,BRY,013431,1311,Corporate/Eliminations,0.0,2022.0
BUSSEG,BRY,013431,1311,E&P,724.906,2023.0
BUSSEG,BRY,013431,1311,Well Servicing and Abandonment,178.554,2023.0
BUSSEG,BRY,013431,1311,Corporate/Eliminations,0.0,2023.0
BUSSEG,BRY,013431,1311,E&P,664.644,2024.0
BUSSEG,BRY,013431,1311,Well Servicing and Abandonment,111.857,2024.0
BUSSEG,BRY,013431,1311,Corporate/Eliminations,0.0,2024.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,0.503,2012.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,0.744,2013.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,4.812,2014.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,5.326,2015.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,3.968,2016.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,3.015,2017.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,4.523,2018.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,12.972,2019.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,8.059,2020.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,15.86,2021.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,30.034,2022.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,30.784,2023.0
BUSSEG,PED,013460,1311,Oil & Natural Gas Resources,39.553,2024.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.198,1986.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.145,1987.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.072,1988.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.196,1989.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.201,1990.0
BUSSEG,3PARAF,013466,1311,OIL & GAS - ONSHORE,0.192,1991.0
BUSSEG,6074B,013493,1311,OIL & GAS ONSHORE,46.87,1986.0
BUSSEG,6074B,013493,1311,OIL & GAS ONSHORE,52.524,1987.0
BUSSEG,3TATME,013541,1311,OIL AND GAS-ONSHORE,0.748,1986.0
BUSSEG,3TATME,013541,1311,OIL AND GAS-ONSHORE,0.625,1987.0
BUSSEG,3TATME,013541,1311,OIL AND GAS-ONSHORE,0.471,1988.0
BUSSEG,3TATME,013541,1311,OIL AND GAS-ONSHORE,1.05,1989.0
BUSSEG,3TATME,013541,1311,OIL AND GAS-ONSHORE,1.039,1990.0
BUSSEG,3INLN,013551,1311,GOLD MINING,0.0,1986.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,3.285,1987.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,13.719,1988.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,4.932,1989.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,5.004,1990.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,3.746,1991.0
BUSSEG,3INLN,013551,1311,GOLD & SILVER MINING,0.244,1992.0
BUSSEG,3INLN,013551,1311,GOLD &SILVER MINING-OIL &GAS,5.581,1993.0
BUSSEG,3INLN,013551,1311,OIL & GAS - ONSHORE,1.063,1994.0
BUSSEG,3INLN,013551,1311,OIL & GAS - ONSHORE,2.231,1995.0
BUSSEG,3INLN,013551,1311,OIL & GAS - ONSHORE,10.704,1996.0
BUSSEG,3INLN,013551,1311,OIL & GAS - ONSHORE,17.182,1997.0
BUSSEG,3INLN,013551,1311,Oil and Gas Exploration,14.92,1998.0
BUSSEG,3INLN,013551,1311,Oil and gas exploration,14.92,1998.0
BUSSEG,3INLN,013551,1311,OIL & GAS EXPLORATION - PROD,14.92,1998.0
BUSSEG,3INLN,013551,1311,REFINERY,68.477,1998.0
BUSSEG,3INLN,013551,1311,Oil and Gas Exploration,16.399,1999.0
BUSSEG,3INLN,013551,1311,Oil and gas exploration,16.399,1999.0
BUSSEG,3INLN,013551,1311,Oil and Gas Exploration,28.497,2000.0
BUSSEG,3INLN,013551,1311,Oil and Gas Exploration,31.487,2001.0
BUSSEG,3INLN,013551,1311,Oil and Gas Exploration,29.878,2002.0
BUSSEG,XCLT,013567,1311,OIL & GAS ONSHORE,7.443,1986.0
BUSSEG,XCLT,013567,1311,OIL & GAS ONSHORE,8.338,1987.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,3.938,1988.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,5.716,1989.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,8.35,1990.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,11.217,1991.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,10.551,1992.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,8.499,1993.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,4.336,1994.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,2.48,1995.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,1.136,1996.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,0.236,1997.0
BUSSEG,XCLT,013567,1311,OIL & GAS ON & OFFSHORE,0.0,1998.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,9.004,1986.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,9.976,1987.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,12.081,1988.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,3.183,1988.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,16.248,1989.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,3.957,1989.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,28.5,1990.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,0.675,1990.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,31.019,1991.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,3.025,1991.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,32.366,1992.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,3.068,1992.0
BUSSEG,KLY,013586,1311,OIL AND GAS-ONSHORE,33.977,1993.0
BUSSEG,KLY,013586,1311,GAS TRANSMISSION,3.781,1993.0
BUSSEG,BINI.1,013762,1311,RACE HORSE BREEDING&TRAINING,0.878,1987.0
BUSSEG,BINI.1,013762,1311,RACE HORSE BREEDING&TRAINING,0.309,1988.0
BUSSEG,BINI.1,013762,1311,RACE HORSE BREEDING&TRAINING,0.168,1989.0
BUSSEG,BINI.1,013762,1311,OIL & GAS - ONSHORE,0.008,1990.0
BUSSEG,BINI.1,013762,1311,OIL & GAS - ONSHORE,0.022,1991.0
BUSSEG,ZGEN.1,013763,1311,OIL & GAS ONSHORE,4.621,1986.0
BUSSEG,ZGEN.1,013763,1311,OIL & GAS ONSHORE,3.87,1987.0
BUSSEG,ZGEN.1,013763,1311,OIL & GAS ONSHORE,4.087,1988.0
BUSSEG,ZGEN.1,013763,1311,OIL & GAS ONSHORE,4.14,1989.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.191,1982.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.573,1983.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.585,1984.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.373,1985.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.783,1986.0
BUSSEG,AREN.,013827,1311,OIL & GAS ONSHORE,0.603,1987.0
BUSSEG,SMC,013871,1311,Oil and Natural Gas,31.891,2010.0
BUSSEG,SMC,013871,1311,Oil and Natural Gas,103.86,2011.0
BUSSEG,SMC,013871,1311,Marcellus Shale,0.0,2012.0
BUSSEG,SMC,013871,1311,Williston Basin,0.0,2012.0
BUSSEG,SMC,013871,1311,Barnett Shale,93.453,2012.0
BUSSEG,SMC,013871,1311,Piceance Basin,81.961,2012.0
BUSSEG,SMC,013871,1311,Corporate,-0.991,2012.0
BUSSEG,SMC,013871,1311,Oil and Natural Gas,165.499,2012.0
BUSSEG,SMC,013871,1311,Marcellus Shale,9.588,2013.0
BUSSEG,SMC,013871,1311,Williston Basin,81.501,2013.0
BUSSEG,SMC,013871,1311,Barnett Shale,105.324,2013.0
BUSSEG,SMC,013871,1311,Piceance Basin,127.273,2013.0
BUSSEG,SMC,013871,1311,Corporate,0.0,2013.0
BUSSEG,SMC,013871,1311,Oil and Natural Gas,242.806,2013.0
BUSSEG,SMC,013871,1311,Marcellus Shale,22.694,2014.0
BUSSEG,SMC,013871,1311,Williston Basin,109.807,2014.0
BUSSEG,SMC,013871,1311,Barnett Shale,93.001,2014.0
BUSSEG,SMC,013871,1311,Piceance/DJ Basins,161.477,2014.0
BUSSEG,SMC,013871,1311,Corporate and Other,0.0,2014.0
BUSSEG,SMC,013871,1311,Utica Shale,0.19,2014.0
BUSSEG,SMC,013871,1311,Eliminations,0.0,2014.0
BUSSEG,SMC,013871,1311,Piceance Basin,152.537,2014.0
BUSSEG,SMC,013871,1311,Corporate,0.0,2014.0
BUSSEG,SMC,013871,1311,Marcellus Shale,28.468,2015.0
BUSSEG,SMC,013871,1311,Williston Basin,98.929,2015.0
BUSSEG,SMC,013871,1311,Barnett Shale,88.042,2015.0
BUSSEG,SMC,013871,1311,Piceance/DJ Basins,180.418,2015.0
BUSSEG,SMC,013871,1311,Corporate and Other,0.0,2015.0
BUSSEG,SMC,013871,1311,Utica Shale,4.7,2015.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2015.0
BUSSEG,SMC,013871,1311,Eliminations,0.0,2015.0
BUSSEG,SMC,013871,1311,Piceance Basin,168.922,2015.0
BUSSEG,SMC,013871,1311,Corporate,0.0,2015.0
BUSSEG,SMC,013871,1311,Marcellus Shale,26.111,2016.0
BUSSEG,SMC,013871,1311,Williston Basin,122.174,2016.0
BUSSEG,SMC,013871,1311,Barnett Shale,79.956,2016.0
BUSSEG,SMC,013871,1311,Corporate and Other,0.412,2016.0
BUSSEG,SMC,013871,1311,Utica Shale,24.263,2016.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2016.0
BUSSEG,SMC,013871,1311,DJ Basin,8.439,2016.0
BUSSEG,SMC,013871,1311,Permian Basin,0.0,2016.0
BUSSEG,SMC,013871,1311,Piceance Basin (PB),141.464,2016.0
BUSSEG,SMC,013871,1311,Eliminations,-0.457,2016.0
BUSSEG,SMC,013871,1311,Piceance/DJ Basins,149.903,2016.0
BUSSEG,SMC,013871,1311,Marcellus Shale,30.394,2017.0
BUSSEG,SMC,013871,1311,Williston Basin,161.503,2017.0
BUSSEG,SMC,013871,1311,Barnett Shale,71.667,2017.0
BUSSEG,SMC,013871,1311,Corporate and Other,26.446,2017.0
BUSSEG,SMC,013871,1311,Utica Shale,38.907,2017.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2017.0
BUSSEG,SMC,013871,1311,DJ Basin,11.86,2017.0
BUSSEG,SMC,013871,1311,Permian Basin,0.0,2017.0
BUSSEG,SMC,013871,1311,Piceance Basin (PB),154.893,2017.0
BUSSEG,SMC,013871,1311,Eliminations,-6.929,2017.0
BUSSEG,SMC,013871,1311,Piceance/DJ Basins,166.753,2017.0
BUSSEG,SMC,013871,1311,Marcellus Shale,29.573,2018.0
BUSSEG,SMC,013871,1311,Williston Basin,123.65,2018.0
BUSSEG,SMC,013871,1311,Barnett Shale,68.265,2018.0
BUSSEG,SMC,013871,1311,Corporate and Other,88.286,2018.0
BUSSEG,SMC,013871,1311,Utica Shale,35.233,2018.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2018.0
BUSSEG,SMC,013871,1311,DJ Basin,15.294,2018.0
BUSSEG,SMC,013871,1311,Permian Basin,0.958,2018.0
BUSSEG,SMC,013871,1311,Piceance Basin (PB),155.519,2018.0
BUSSEG,SMC,013871,1311,Eliminations,-10.125,2018.0
BUSSEG,SMC,013871,1311,Marcellus Shale,24.471,2019.0
BUSSEG,SMC,013871,1311,Williston Basin,105.651,2019.0
BUSSEG,SMC,013871,1311,Barnett Shale,71.802,2019.0
BUSSEG,SMC,013871,1311,Corporate and Other,30.552,2019.0
BUSSEG,SMC,013871,1311,Utica Shale,33.991,2019.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2019.0
BUSSEG,SMC,013871,1311,DJ Basin,26.05,2019.0
BUSSEG,SMC,013871,1311,Permian Basin,20.303,2019.0
BUSSEG,SMC,013871,1311,Piceance Basin (PB),133.638,2019.0
BUSSEG,SMC,013871,1311,Eliminations,-2.93,2019.0
BUSSEG,SMC,013871,1311,Marcellus Shale,25.741,2020.0
BUSSEG,SMC,013871,1311,Williston Basin,92.695,2020.0
BUSSEG,SMC,013871,1311,Barnett Shale,54.459,2020.0
BUSSEG,SMC,013871,1311,Corporate and Other,2.576,2020.0
BUSSEG,SMC,013871,1311,Utica Shale,36.509,2020.0
BUSSEG,SMC,013871,1311,Ohio Gathering,0.0,2020.0
BUSSEG,SMC,013871,1311,DJ Basin,28.07,2020.0
BUSSEG,SMC,013871,1311,Permian Basin,29.533,2020.0
