gvkey,fyear,total_sales,domestic_sales,domestic_sales_share
009834,1978.0,0.552,0.552,1.0
009834,1979.0,0.858,0.858,1.0
009834,1980.0,1.551,1.551,1.0
009834,1981.0,2.435,2.435,1.0
009834,1982.0,1.581,1.581,1.0
009839,1981.0,0.609,0.609,1.0
009839,1982.0,0.475,0.475,1.0
009859,1977.0,0.145,0.145,1.0
009859,1978.0,0.227,0.227,1.0
009859,1979.0,0.836,0.836,1.0
009859,1980.0,1.723,1.723,1.0
009859,1981.0,1.717,1.717,1.0
009859,1982.0,0.764,0.764,1.0
009859,1983.0,1.167,1.167,1.0
009859,1984.0,1.73,1.73,1.0
009859,1985.0,2.312,2.312,1.0
009859,1986.0,1.594,1.594,1.0
009859,1987.0,2.178,2.178,1.0
009859,1988.0,3.194,3.194,1.0
009859,1989.0,3.05,3.05,1.0
009859,1990.0,2.778,2.778,1.0
009859,1991.0,2.203,2.203,1.0
009859,1992.0,2.465,2.465,1.0
009859,1993.0,2.891,2.891,1.0
009859,1994.0,1.767,1.767,1.0
009859,1995.0,2.105,2.105,1.0
009859,1996.0,11.78,8.136,0.6906621392190152
009859,1997.0,10.501999999999999,10.116,0.9632450961721577
009859,1998.0,14.937,14.647,0.9805851241882574
009859,1999.0,13.237,12.613,0.952859409231699
009859,2000.0,20.948,19.796,0.9450066832155813
009873,1977.0,1.586,1.586,1.0
009873,1978.0,1.622,1.622,1.0
009873,1979.0,1.237,1.237,1.0
009873,1980.0,1.862,1.862,1.0
009873,1981.0,1.715,1.715,1.0
009873,1982.0,1.192,1.192,1.0
009873,1983.0,0.871,0.871,1.0
009873,1984.0,4.432,4.432,1.0
009873,1985.0,5.519,5.519,1.0
009873,1986.0,3.159,3.159,1.0
009878,1977.0,158.115,158.115,1.0
009878,1978.0,182.924,182.924,1.0
009878,1979.0,255.772,255.772,1.0
009878,1980.0,363.818,363.818,1.0
009878,1981.0,397.615,397.615,1.0
009878,1982.0,355.733,355.733,1.0
009878,1983.0,317.267,317.267,1.0
009878,1984.0,329.86,329.86,1.0
009904,1977.0,27.552,27.552,1.0
009904,1978.0,33.504,33.504,1.0
009904,1979.0,37.727,37.727,1.0
009904,1980.0,47.959,47.959,1.0
009904,1981.0,54.756,54.756,1.0
009904,1982.0,62.712,62.712,1.0
009904,1983.0,74.912,74.912,1.0
009904,1984.0,96.958,96.958,1.0
009904,1985.0,99.226,99.226,1.0
009904,1986.0,78.892,78.892,1.0
009904,1987.0,74.246,74.246,1.0
009904,1988.0,95.291,95.291,1.0
009904,1989.0,125.694,125.694,1.0
009904,1990.0,117.07,117.07,1.0
009904,1991.0,136.439,136.439,1.0
009904,1992.0,143.83,143.83,1.0
009904,1993.0,174.844,174.844,1.0
009904,1994.0,170.186,170.186,1.0
009904,1995.0,153.111,153.111,1.0
009904,1996.0,189.226,189.226,1.0
009904,1997.0,276.189,276.189,1.0
009904,1998.0,266.305,266.305,1.0
009904,1999.0,280.396,280.396,1.0
009904,2000.0,363.883,363.883,1.0
009904,2001.0,344.927,344.927,1.0
009904,2002.0,261.502,261.502,1.0
009904,2003.0,324.41,324.41,1.0
009904,2004.0,477.137,477.137,1.0
009904,2005.0,676.329,676.329,1.0
009904,2006.0,763.112,763.112,1.0
009904,2007.0,1255.131,1255.131,1.0
009904,2008.0,2311.552,2311.552,1.0
009904,2009.0,2145.779,2145.779,1.0
009979,1977.0,3.094,3.094,1.0
009979,1978.0,4.678,2.894,0.6186404446344592
009979,1979.0,5.28,3.479,0.6589015151515152
009979,1980.0,6.198,4.219,0.6807034527266861
009979,1981.0,4.262,1.853,0.43477240732050687
009979,1982.0,4.98,2.546,0.5112449799196787
009993,1980.0,1.3,1.3,1.0
009993,1981.0,2.852,2.852,1.0
009993,1982.0,1.915,1.915,1.0
009993,1983.0,2.751,2.751,1.0
009993,1984.0,1.324,1.324,1.0
009993,1985.0,0.633,0.633,1.0
009993,1986.0,0.309,0.309,1.0
009993,1987.0,0.335,0.335,1.0
009993,1988.0,0.105,0.105,1.0
009993,1989.0,0.134,0.134,1.0
009993,1990.0,0.252,0.252,1.0
009993,1991.0,0.168,0.168,1.0
009993,1992.0,0.129,0.129,1.0
009993,1993.0,0.175,0.175,1.0
009993,1994.0,0.155,0.155,1.0
009993,1995.0,0.036,0.036,1.0
009993,1996.0,0.035,0.035,1.0
009993,1997.0,0.027,0.027,1.0
009993,1998.0,0.017,0.017,1.0
009993,1999.0,0.03,0.03,1.0
009993,2000.0,0.054,0.054,1.0
009993,2001.0,0.038,0.038,1.0
009993,2002.0,0.044,0.044,1.0
009993,2003.0,0.102,0.102,1.0
009993,2004.0,0.076,0.076,1.0
009993,2005.0,0.098,0.098,1.0
009993,2006.0,0.068,0.068,1.0
009993,2007.0,0.054,0.054,1.0
009993,2008.0,0.068,0.068,1.0
010023,1979.0,0.013,0.013,1.0
010023,1980.0,0.088,0.088,1.0
010023,1981.0,0.325,0.325,1.0
010023,1982.0,0.521,0.521,1.0
010023,1983.0,0.567,0.567,1.0
010023,1984.0,0.836,0.836,1.0
010036,1977.0,2.508,2.508,1.0
010036,1978.0,3.545,3.545,1.0
010036,1979.0,4.138,4.138,1.0
010036,1980.0,7.293,7.293,1.0
010036,1981.0,10.428,10.428,1.0
010036,1982.0,11.829,11.829,1.0
010036,1983.0,13.087,13.087,1.0
010036,1984.0,15.867,15.867,1.0
010036,1985.0,16.869,16.869,1.0
010101,1981.0,0.158,0.158,1.0
010101,1982.0,8.54,8.54,1.0
010101,1983.0,8.516,8.516,1.0
010101,1984.0,12.642,12.642,1.0
010101,1985.0,7.85,7.85,1.0
010101,1986.0,3.023,3.023,1.0
010101,1987.0,2.21,2.21,1.0
010101,1988.0,2.115,2.115,1.0
010101,1989.0,1.91,1.91,1.0
010101,1990.0,2.689,2.689,1.0
010101,1991.0,2.464,2.464,1.0
010101,1992.0,1.934,1.934,1.0
010101,1993.0,1.617,1.617,1.0
010101,1994.0,1.072,1.072,1.0
010143,1978.0,3.492,3.492,1.0
010143,1979.0,3.695,3.695,1.0
010143,1980.0,5.655,5.655,1.0
010143,1981.0,8.935,8.935,1.0
010143,1982.0,9.352,9.352,1.0
010143,1983.0,8.065,8.065,1.0
010143,1984.0,7.373,7.373,1.0
010143,1985.0,6.828,6.828,1.0
010143,1986.0,4.433,4.433,1.0
010143,1987.0,2.792,2.792,1.0
010146,1981.0,65.079,65.079,1.0
010146,1982.0,62.181,62.181,1.0
010146,1983.0,32.05,32.05,1.0
010146,1984.0,33.827,33.827,1.0
010146,1985.0,29.562,29.562,1.0
010146,1986.0,13.125,13.125,1.0
010146,1987.0,19.457,19.457,1.0
010146,1988.0,31.34,31.34,1.0
010146,1989.0,35.828,35.828,1.0
010146,1990.0,50.536,50.536,1.0
010146,1991.0,44.467,44.467,1.0
010146,1992.0,43.673,43.673,1.0
010146,1993.0,25.288,25.288,1.0
010148,1982.0,0.011,0.011,1.0
010148,1983.0,0.095,0.095,1.0
010148,1984.0,0.101,0.101,1.0
010148,1985.0,0.221,0.221,1.0
010148,1986.0,0.114,0.114,1.0
010148,1987.0,0.05,0.05,1.0
010148,1988.0,0.872,0.872,1.0
010148,1989.0,0.737,0.737,1.0
010148,1990.0,0.637,0.637,1.0
010148,1991.0,0.681,0.681,1.0
010148,1992.0,0.597,0.597,1.0
010148,1993.0,0.691,0.691,1.0
010148,1994.0,0.643,0.643,1.0
010148,1995.0,0.627,0.627,1.0
010148,1996.0,0.658,0.658,1.0
010161,1982.0,0.016,0.016,1.0
010161,1983.0,0.344,0.344,1.0
010161,1984.0,0.843,0.843,1.0
010161,1985.0,0.605,0.605,1.0
010161,1986.0,0.42,0.42,1.0
010161,1987.0,0.118,0.118,1.0
010161,1988.0,0.196,0.196,1.0
010162,1977.0,5.445,3.945,0.724517906336088
010162,1978.0,16.644,7.606,0.4569814948329729
010162,1979.0,14.184000000000001,5.547,0.39107445008460234
010162,1980.0,18.668,8.629,0.4622348403685451
010162,1981.0,17.83,17.83,1.0
010162,1982.0,48.662,48.662,1.0
010162,1983.0,58.588,58.588,1.0
010168,1978.0,0.359,0.352,0.9805013927576601
010168,1979.0,1.3900000000000001,0.324,0.2330935251798561
010168,1980.0,1.7759999999999998,0.751,0.4228603603603604
010168,1981.0,2.566,1.512,0.5892439594699922
010168,1982.0,2.3369999999999997,1.339,0.5729567821994009
010197,1976.0,136.417,0.0,0.0
010197,1977.0,392.541,382.841,0.9752892054587928
010197,1978.0,556.722,482.586,0.8668347936672164
010197,1979.0,766.1030000000001,710.094,0.926891031623685
010197,1980.0,1136.906,1033.172,0.9087576281592322
010197,1981.0,1657.711,1531.938,0.9241285121471716
010197,1982.0,1664.204,1546.643,0.929359020889266
010197,1983.0,1377.7769999999998,1295.379,0.9401949662390939
010206,1977.0,33.694,33.694,1.0
010206,1978.0,34.505,34.505,1.0
010206,1979.0,47.287,47.287,1.0
010206,1980.0,63.177,63.177,1.0
010210,1977.0,19.019,19.019,1.0
010210,1978.0,14.973,14.973,1.0
010210,1979.0,10.406,10.406,1.0
010210,1980.0,0.0,0.0,
010210,1981.0,0.0,0.0,
010210,1982.0,0.0,0.0,
010210,1983.0,0.0,0.0,
010210,1984.0,1.03,1.03,1.0
010221,1980.0,0.4,0.4,1.0
010221,1981.0,1.275,1.275,1.0
010221,1982.0,1.645,1.645,1.0
010221,1983.0,1.806,1.806,1.0
010221,1984.0,1.911,1.911,1.0
010221,1985.0,3.365,3.365,1.0
010221,1986.0,4.849,4.849,1.0
010221,1987.0,11.527,11.527,1.0
010221,1988.0,12.362,12.362,1.0
010221,1989.0,14.439,14.439,1.0
010221,1990.0,19.36,19.36,1.0
010221,1991.0,13.956,13.956,1.0
010221,1992.0,18.58,18.58,1.0
010221,1993.0,23.326,23.326,1.0
010221,1994.0,24.255,24.255,1.0
010221,1995.0,26.957,26.957,1.0
010221,1996.0,58.178,58.178,1.0
010221,1997.0,74.971,74.971,1.0
010221,1998.0,80.402,80.402,1.0
010221,1999.0,109.128,109.128,1.0
010221,2000.0,189.47,189.47,1.0
010221,2001.0,181.185,179.361,0.9899329414686645
010221,2002.0,141.196,112.065,0.7936839570526077
010221,2003.0,211.032,164.167,0.7779246749308162
010221,2004.0,311.28499999999997,258.664,0.8309555551986122
010221,2005.0,423.76599999999996,355.873,0.8397865803297103
010221,2006.0,601.5509999999999,537.512,0.8935435233255369
010221,2007.0,652.856,652.856,1.0
010221,2008.0,793.859,793.859,1.0
010221,2009.0,371.749,371.749,1.0
010221,2010.0,436.632,436.632,1.0
010221,2011.0,602.341,602.341,1.0
010221,2012.0,554.194,554.194,1.0
010221,2013.0,588.541,588.541,1.0
010221,2014.0,547.79,547.79,1.0
010221,2015.0,246.27,246.27,1.0
010221,2016.0,164.413,164.413,1.0
010221,2017.0,195.91,195.91,1.0
010221,2018.0,257.286,257.286,1.0
010221,2019.0,288.631,288.631,1.0
010221,2020.0,177.386,177.386,1.0
010221,2021.0,407.2,407.2,1.0
010221,2022.0,753.42,753.42,1.0
010221,2023.0,652.358,652.358,1.0
010294,1977.0,0.006,0.006,1.0
010294,1978.0,0.032,0.032,1.0
010294,1979.0,0.142,0.142,1.0
010294,1980.0,0.256,0.256,1.0
010294,1981.0,0.223,0.223,1.0
010296,1980.0,0.727,0.727,1.0
010296,1981.0,0.161,0.161,1.0
010296,1982.0,0.236,0.236,1.0
010296,1983.0,0.258,0.258,1.0
010296,1984.0,0.322,0.322,1.0
010296,1985.0,0.46,0.46,1.0
010296,1986.0,0.726,0.726,1.0
010296,1987.0,0.438,0.438,1.0
010296,1988.0,0.444,0.444,1.0
010296,1989.0,0.446,0.446,1.0
010296,1990.0,0.628,0.628,1.0
010296,1991.0,0.547,0.547,1.0
010296,1992.0,0.337,0.337,1.0
010296,1993.0,0.985,0.985,1.0
010296,1994.0,0.706,0.706,1.0
010296,1995.0,1.335,1.335,1.0
010296,1996.0,1.199,1.199,1.0
010296,1997.0,1.279,1.279,1.0
010296,1998.0,0.895,0.895,1.0
010296,1999.0,0.632,0.632,1.0
010296,2000.0,1.062,1.062,1.0
010296,2001.0,2.196,2.196,1.0
010296,2002.0,1.149,1.149,1.0
010296,2003.0,1.305,1.305,1.0
010296,2004.0,1.652,1.652,1.0
010340,1981.0,0.111,0.111,1.0
010340,1982.0,0.416,0.416,1.0
010340,1983.0,0.583,0.583,1.0
010346,1979.0,0.285,0.285,1.0
010346,1980.0,0.64,0.64,1.0
010346,1981.0,0.739,0.739,1.0
010389,1983.0,0.479,0.479,1.0
010389,1984.0,1.365,1.365,1.0
010389,1985.0,0.319,0.319,1.0
010437,1982.0,16.524,16.524,1.0
010437,1983.0,21.51,21.51,1.0
010437,1984.0,17.64,17.64,1.0
010437,1985.0,15.448,15.448,1.0
010437,1986.0,22.761,22.761,1.0
010437,1987.0,93.202,93.202,1.0
010437,1988.0,112.898,112.898,1.0
010437,1989.0,130.453,130.453,1.0
010437,1990.0,68.819,68.819,1.0
010437,1991.0,8.62,8.62,1.0
010437,1992.0,9.543,9.543,1.0
010437,1993.0,10.147,10.147,1.0
010437,1994.0,5.111,5.111,1.0
010437,1995.0,3.856,3.856,1.0
010437,1996.0,5.279,5.279,1.0
010461,1983.0,0.049,0.0,0.0
010461,1984.0,1.415,0.0,0.0
010461,1985.0,2.682,0.0,0.0
010483,1982.0,0.069,0.069,1.0
010483,1983.0,0.106,0.106,1.0
010487,1977.0,1.062,1.062,1.0
010487,1978.0,1.423,1.423,1.0
010487,1979.0,1.907,1.907,1.0
010487,1980.0,0.184,0.184,1.0
010487,1981.0,0.709,0.709,1.0
010487,1982.0,0.996,0.996,1.0
010487,1983.0,0.538,0.538,1.0
010487,1984.0,0.0,0.0,
010487,1985.0,0.044,0.044,1.0
010487,1986.0,0.091,0.091,1.0
010487,1987.0,0.011,0.011,1.0
010487,1988.0,0.002,0.002,1.0
010487,1989.0,0.001,0.001,1.0
010487,1990.0,0.001,0.001,1.0
010487,1991.0,0.0,0.0,
010489,1981.0,0.248,0.248,1.0
010489,1982.0,0.243,0.243,1.0
010489,1983.0,0.402,0.402,1.0
010496,1980.0,14.501,14.501,1.0
010496,1981.0,38.324,38.324,1.0
010496,1982.0,17.497,17.497,1.0
010501,1977.0,128.074,128.074,1.0
010501,1978.0,140.988,140.988,1.0
010501,1979.0,94.148,94.148,1.0
010501,1980.0,80.461,80.461,1.0
010501,1981.0,142.238,142.238,1.0
010501,1982.0,166.667,166.667,1.0
010501,1983.0,113.755,113.755,1.0
010501,1984.0,118.735,118.735,1.0
010501,1985.0,89.745,89.745,1.0
010501,1986.0,53.103,53.103,1.0
010501,1987.0,3.446,3.446,1.0
010501,1988.0,1.341,1.341,1.0
010501,1989.0,0.843,0.843,1.0
010501,1990.0,1.967,1.967,1.0
010501,1991.0,0.846,0.846,1.0
010501,1992.0,32.459,0.76,0.02341415323947133
010501,1993.0,32.468,0.839,0.02584082789207835
010501,1994.0,32.721999999999994,0.108,0.003300531752337877
010501,1995.0,33.255,0.0,0.0
010509,1981.0,0.016,0.016,1.0
010509,1982.0,0.021,0.021,1.0
010509,1983.0,0.032,0.032,1.0
010509,1984.0,0.045,0.045,1.0
010509,1985.0,0.14,0.14,1.0
010509,1986.0,0.355,0.355,1.0
010509,1987.0,0.541,0.541,1.0
010509,1988.0,0.567,0.567,1.0
010509,1989.0,0.783,0.783,1.0
010509,1990.0,1.012,1.012,1.0
010509,1991.0,0.815,0.815,1.0
010509,1992.0,0.823,0.823,1.0
010509,1993.0,0.744,0.744,1.0
010509,1994.0,0.681,0.681,1.0
010509,1995.0,0.846,0.846,1.0
010509,1996.0,1.376,1.376,1.0
010509,1997.0,1.643,1.643,1.0
010509,1998.0,1.445,1.445,1.0
010509,1999.0,2.298,2.298,1.0
010509,2000.0,4.384,4.384,1.0
010509,2001.0,4.576,4.576,1.0
010509,2002.0,3.251,3.251,1.0
010509,2003.0,3.914,3.914,1.0
010509,2004.0,5.178,5.178,1.0
010509,2005.0,6.352,6.352,1.0
010509,2006.0,6.865,6.865,1.0
010509,2007.0,7.055,7.055,1.0
010509,2008.0,9.258,9.258,1.0
010509,2009.0,4.609,4.609,1.0
010509,2010.0,6.02,6.02,1.0
010509,2011.0,6.861,6.861,1.0
010509,2012.0,6.422,6.422,1.0
010509,2013.0,5.705,5.705,1.0
010513,1977.0,0.759,0.759,1.0
010513,1978.0,0.734,0.734,1.0
010513,1979.0,1.306,1.306,1.0
010513,1980.0,1.939,1.939,1.0
010514,1982.0,0.257,0.257,1.0
010514,1983.0,0.304,0.304,1.0
010514,1984.0,0.444,0.444,1.0
010514,1985.0,0.621,0.621,1.0
010514,1986.0,0.268,0.268,1.0
010514,1987.0,0.191,0.191,1.0
010522,1978.0,0.002,0.002,1.0
010522,1979.0,0.403,0.403,1.0
010522,1980.0,0.555,0.555,1.0
010522,1981.0,0.297,0.297,1.0
010522,1982.0,0.247,0.247,1.0
010522,1983.0,0.146,0.146,1.0
010522,1984.0,0.086,0.086,1.0
010522,1985.0,0.079,0.079,1.0
010547,1980.0,0.24,0.24,1.0
010547,1981.0,0.832,0.832,1.0
010547,1982.0,0.741,0.741,1.0
010548,1977.0,15.632,15.632,1.0
010548,1978.0,13.429,13.429,1.0
010548,1979.0,7.618,7.618,1.0
010548,1980.0,3.683,3.683,1.0
010548,1981.0,3.812,3.812,1.0
010548,1982.0,5.6,5.6,1.0
010548,1983.0,5.958,5.958,1.0
010548,1984.0,5.361,5.361,1.0
010548,1985.0,7.133,7.133,1.0
010548,1986.0,6.211,6.211,1.0
010548,1987.0,7.566,7.566,1.0
010548,1988.0,1.378,1.378,1.0
010548,1989.0,3.186,3.186,1.0
010548,1990.0,4.677,4.677,1.0
010548,1991.0,4.377,4.377,1.0
010548,1992.0,2.411,2.411,1.0
010548,1993.0,1.636,1.636,1.0
010548,1994.0,1.523,1.523,1.0
010563,1983.0,0.242,0.242,1.0
010563,1984.0,0.206,0.206,1.0
010568,1981.0,0.883,0.883,1.0
010568,1982.0,2.824,2.824,1.0
010568,1983.0,0.485,0.485,1.0
010568,1984.0,0.633,0.633,1.0
010568,1985.0,0.402,0.402,1.0
010585,1978.0,41.815,41.815,1.0
010585,1979.0,53.075,53.075,1.0
010585,1980.0,82.417,82.417,1.0
010585,1981.0,72.734,72.734,1.0
010585,1982.0,60.162,60.162,1.0
010585,1983.0,60.724,60.724,1.0
010585,1984.0,53.861,53.861,1.0
010585,1985.0,46.032,46.032,1.0
010585,1986.0,26.377,26.377,1.0
010585,1987.0,19.134,19.134,1.0
010585,1988.0,17.68,17.68,1.0
010585,1989.0,15.712,15.712,1.0
010585,1990.0,9.679,9.679,1.0
010585,1991.0,8.287,8.287,1.0
010585,1992.0,7.553,7.553,1.0
010585,1993.0,9.499,9.499,1.0
010585,1994.0,13.884,13.884,1.0
010585,1995.0,11.837,11.837,1.0
010585,1996.0,11.136,11.136,1.0
010585,1997.0,12.951,12.951,1.0
010585,1998.0,9.082,9.082,1.0
010585,1999.0,7.811,6.62,0.8475227243630777
010585,2000.0,8.624,6.591,0.7642625231910946
010585,2001.0,3.557,0.902,0.2535844813044701
010585,2002.0,4.94,0.428,0.08663967611336032
010585,2003.0,6.253,0.012,0.0019190788421557653
010585,2004.0,8.505999999999998,0.008,0.000940512579355749
010589,1978.0,4.138,4.138,1.0
010589,1979.0,0.522,0.522,1.0
010589,1980.0,0.0,0.0,
010589,1981.0,0.0,0.0,
010589,1982.0,0.0,0.0,
010589,1983.0,0.136,0.136,1.0
010589,1984.0,0.132,0.132,1.0
010591,1977.0,0.086,0.086,1.0
010591,1978.0,0.116,0.116,1.0
010591,1979.0,0.225,0.225,1.0
010591,1980.0,0.302,0.302,1.0
010591,1981.0,0.316,0.316,1.0
010591,1982.0,0.265,0.265,1.0
010591,1983.0,0.23,0.23,1.0
010600,1982.0,0.602,0.602,1.0
010600,1983.0,1.001,1.001,1.0
010600,1984.0,1.243,1.243,1.0
010600,1985.0,1.324,1.324,1.0
010600,1986.0,0.961,0.961,1.0
010600,1987.0,0.705,0.705,1.0
010600,1988.0,0.543,0.543,1.0
010615,1977.0,0.485,0.0,0.0
010615,1978.0,0.193,0.0,0.0
010615,1979.0,0.209,0.0,0.0
010615,1980.0,1.031,0.0,0.0
010615,1981.0,0.386,0.0,0.0
010615,1982.0,1.712,0.0,0.0
010615,1983.0,0.175,0.0,0.0
010615,1984.0,0.229,0.0,0.0
010615,1985.0,0.455,0.0,0.0
010615,1986.0,0.451,0.0,0.0
010615,1987.0,0.291,0.0,0.0
010615,1988.0,0.228,0.0,0.0
010615,1989.0,0.467,0.0,0.0
010615,1990.0,0.798,0.0,0.0
010615,1991.0,1.158,0.0,0.0
010615,1992.0,1.321,0.0,0.0
010615,1993.0,1.812,0.0,0.0
010615,1994.0,1.719,0.0,0.0
010615,1995.0,1.517,0.0,0.0
010615,1996.0,2.425,0.0,0.0
010615,1997.0,2.613,0.0,0.0
010615,1998.0,2.137,0.0,0.0
010615,1999.0,4.722,4.722,1.0
010615,2000.0,0.0,0.0,
010615,2001.0,15.691,15.691,1.0
010615,2002.0,14.690999999999999,12.318,0.8384725342046151
010615,2003.0,8.23,5.971,0.725516403402187
010615,2004.0,8.308,6.038,0.7267693789118922
010615,2005.0,0.022,0.022,1.0
010615,2006.0,2.22,0.02,0.009009009009009009
010615,2007.0,25.907,0.034,0.0013123866136565408
010615,2008.0,34.147999999999996,0.052,0.0015227831791027294
010615,2009.0,19.235999999999997,0.461,0.02396548138906218
010615,2010.0,23.994,0.027,0.0011252813203300824
010636,1979.0,13.149,13.149,1.0
010636,1980.0,58.619,58.619,1.0
010636,1981.0,136.435,136.435,1.0
010636,1982.0,84.363,84.363,1.0
010636,1983.0,22.4,22.4,1.0
010636,1984.0,22.11,22.11,1.0
010664,1980.0,0.991,0.0,0.0
010664,1981.0,1.965,0.0,0.0
010664,1982.0,2.543,0.0,0.0
010664,1983.0,3.283,0.0,0.0
010673,1984.0,430.246,430.246,1.0
010673,1985.0,364.018,364.018,1.0
010673,1986.0,258.656,258.656,1.0
010673,1987.0,272.373,272.373,1.0
010673,1988.0,159.56,159.56,1.0
010673,1989.0,0.0,0.0,
010673,1990.0,0.0,0.0,
010673,1991.0,0.0,0.0,
010687,1978.0,0.0,0.0,
010730,1977.0,182.197,0.0,0.0
010730,1978.0,288.606,0.0,0.0
010730,1979.0,440.438,0.0,0.0
010730,1980.0,636.18,0.0,0.0
010730,1981.0,155.235,0.0,0.0
010730,1982.0,150.0,0.0,0.0
010730,1983.0,155.4,0.0,0.0
010730,1984.0,116.1,0.0,0.0
010730,1985.0,122.2,0.0,0.0
010730,1986.0,53.2,0.0,0.0
010736,1982.0,21.751,0.0,0.0
010736,1983.0,18.406,0.0,0.0
010736,1984.0,15.515,0.0,0.0
010736,1985.0,12.484,0.0,0.0
010736,1986.0,5.367,0.0,0.0
010736,1987.0,4.694,0.0,0.0
010736,1988.0,4.231,0.0,0.0
010736,1989.0,3.051,0.0,0.0
010743,1977.0,9.082,0.0,0.0
010743,1978.0,10.353,0.0,0.0
010743,1979.0,12.853,0.0,0.0
010743,1980.0,23.554000000000002,0.0,0.0
010743,1981.0,36.760999999999996,0.0,0.0
010743,1982.0,13.034,0.0,0.0
010743,1983.0,12.851,0.0,0.0
010743,1984.0,22.682000000000002,0.0,0.0
010743,1985.0,23.787,0.0,0.0
010743,1986.0,31.012,0.0,0.0
010743,1987.0,70.627,0.0,0.0
010743,1988.0,142.61,0.0,0.0
010743,1989.0,176.508,0.0,0.0
010743,1990.0,167.878,0.0,0.0
010743,1991.0,165.834,0.0,0.0
010743,1992.0,50.73,0.0,0.0
010743,1993.0,31.412999999999997,0.0,0.0
010743,1994.0,0.0,0.0,
010743,1995.0,93.735,0.0,0.0
010743,1996.0,0.0,0.0,
010743,1997.0,145.419,0.0,0.0
010743,1998.0,160.881,0.0,0.0
010850,1982.0,0.251,0.251,1.0
010850,1983.0,1.7,1.7,1.0
010850,1984.0,1.711,1.711,1.0
010850,1985.0,1.456,1.456,1.0
010850,1986.0,0.78,0.78,1.0
010850,1987.0,0.704,0.704,1.0
010850,1988.0,0.959,0.959,1.0
010850,1989.0,1.316,1.316,1.0
010850,1990.0,0.876,0.876,1.0
010850,1991.0,0.651,0.651,1.0
010850,1992.0,0.547,0.547,1.0
010850,1993.0,0.511,0.511,1.0
010850,1994.0,0.464,0.464,1.0
010850,1995.0,0.365,0.365,1.0
010850,1996.0,0.654,0.654,1.0
010850,1997.0,1.164,1.164,1.0
010850,1998.0,0.856,0.856,1.0
010850,1999.0,0.685,0.685,1.0
010850,2000.0,0.935,0.935,1.0
010850,2001.0,0.729,0.729,1.0
010850,2002.0,0.576,0.576,1.0
010850,2003.0,0.776,0.776,1.0
010850,2004.0,1.049,1.049,1.0
010850,2005.0,1.926,1.926,1.0
010877,1979.0,20.258,20.258,1.0
010877,1980.0,37.924,37.924,1.0
010877,1981.0,75.815,75.815,1.0
010877,1982.0,58.525,58.525,1.0
010877,1983.0,40.183,40.183,1.0
010877,1984.0,48.791,48.791,1.0
010877,1985.0,46.012,46.012,1.0
010877,1986.0,26.161,26.161,1.0
010877,1987.0,28.607,28.607,1.0
010877,1988.0,31.249,31.249,1.0
010877,1989.0,39.335,39.335,1.0
010877,1990.0,62.324,62.324,1.0
010877,1991.0,69.764,69.764,1.0
010877,1992.0,56.17,56.17,1.0
010877,1993.0,71.991,71.991,1.0
010877,1994.0,87.124,87.124,1.0
010877,1995.0,51.398,51.398,1.0
010877,1996.0,71.832,71.832,1.0
010877,1997.0,91.78,91.78,1.0
010877,1998.0,93.231,93.231,1.0
010877,1999.0,97.019,97.019,1.0
010877,2000.0,200.091,200.091,1.0
010877,2001.0,257.279,257.279,1.0
010877,2002.0,186.132,186.132,1.0
010877,2003.0,299.755,299.755,1.0
010877,2004.0,512.938,512.938,1.0
010877,2005.0,880.813,880.813,1.0
010877,2006.0,1158.858,1158.858,1.0
010877,2007.0,1157.717,1157.717,1.0
010877,2008.0,1358.093,1358.093,1.0
010877,2009.0,702.822,702.822,1.0
010877,2010.0,871.707,871.707,1.0
010877,2011.0,1209.205,1209.205,1.0
010877,2012.0,1315.123,1315.123,1.0
010877,2013.0,1351.85,1351.85,1.0
010877,2014.0,1572.944,1572.944,1.0
010877,2015.0,854.231,854.231,1.0
010877,2016.0,602.177,602.177,1.0
010877,2017.0,739.64,739.64,1.0
010877,2018.0,843.281,843.281,1.0
010877,2019.0,674.634,674.634,1.0
010877,2020.0,410.485,410.485,1.0
010877,2021.0,638.716,638.716,1.0
010877,2022.0,545.525,545.525,1.0
010877,2023.0,327.293,327.293,1.0
010877,2024.0,237.612,237.612,1.0
010879,1980.0,0.022,0.022,1.0
010879,1981.0,0.003,0.003,1.0
010879,1982.0,5.906,5.906,1.0
010879,1983.0,2.915,2.915,1.0
010879,1984.0,0.579,0.579,1.0
010879,1985.0,0.243,0.243,1.0
010879,1986.0,0.239,0.239,1.0
010879,1987.0,0.004,0.004,1.0
010923,1979.0,0.957,0.957,1.0
010923,1980.0,1.895,1.895,1.0
010938,1978.0,4.724,4.724,1.0
010938,1979.0,4.843,4.843,1.0
010938,1980.0,3.517,3.517,1.0
010938,1981.0,3.296,3.296,1.0
010938,1982.0,4.085,4.085,1.0
010938,1983.0,2.277,2.277,1.0
010938,1984.0,2.14,2.14,1.0
010938,1985.0,0.733,0.733,1.0
010938,1986.0,2.195,2.195,1.0
010938,1987.0,1.368,1.368,1.0
010938,1988.0,2.408,2.408,1.0
010938,1989.0,1.573,1.573,1.0
010938,1990.0,1.66,1.66,1.0
010938,1991.0,6.347,6.347,1.0
010938,1992.0,8.233,8.233,1.0
010938,1993.0,8.395,8.395,1.0
010938,1994.0,7.386,7.386,1.0
